InvoiceNo,CustomerID,InvoiceDate,ProductName,Category,Quantity,UnitPrice,TotalSpend
INV102505,10911.0,2023-07-22 16:07:15,Backpack,Accessories,1,49.99,49.99
INV102506,10737.0,2023-07-22 18:03:45,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV102507,10867.0,2023-07-22 20:00:16,Sunglasses,Accessories,2,35.0,70.0
INV102508,10794.0,2023-07-22 21:56:46,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102509,10520.0,2023-07-22 23:53:16,Wireless Earbuds,Electronics,3,59.99,179.97
INV102510,10100.0,2023-07-23 01:49:47,Bluetooth Speaker,Electronics,3,45.0,135.0
INV102511,10752.0,2023-07-23 03:46:17,Running Shoes,Footwear,3,89.99,269.96999999999997
INV102512,10478.0,2023-07-23 05:42:47,Denim Jacket,Apparel,1,74.99,74.99
INV102513,10599.0,2023-07-23 07:39:18,Yoga Mat,Fitness,5,24.99,124.94999999999999
INV102514,10298.0,2023-07-23 09:35:48,Denim Jacket,Apparel,5,74.99,374.95
INV102515,10940.0,2023-07-23 11:32:18,Wireless Earbuds,Electronics,1,59.99,59.99
INV102516,10526.0,2023-07-23 13:28:49,Backpack,Accessories,1,49.99,49.99
INV102517,10334.0,2023-07-23 15:25:19,Smart Watch,Electronics,1,129.99,129.99
INV102518,10002.0,2023-07-23 17:21:49,Backpack,Accessories,10,49.99,499.90000000000003
INV102519,10375.0,2023-07-23 19:18:20,Sunglasses,Accessories,2,35.0,70.0
INV102520,10293.0,2023-07-23 21:14:50,Smart Watch,Electronics,1,129.99,129.99
INV102521,10837.0,2023-07-23 23:11:20,Backpack,Accessories,1,49.99,49.99
INV102522,10934.0,2023-07-24 01:07:51,Yoga Mat,Fitness,1,24.99,24.99
INV102523,10553.0,2023-07-24 03:04:21,Backpack,Accessories,2,49.99,99.98
INV102524,10318.0,2023-07-24 05:00:52,Yoga Mat,Fitness,1,24.99,24.99
INV102525,10502.0,2023-07-24 06:57:22,Yoga Mat,Fitness,5,24.99,124.94999999999999
INV102526,10828.0,2023-07-24 08:53:52,Smart Watch,Electronics,2,129.99,259.98
INV102527,10381.0,2023-07-24 10:50:23,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV102528,10623.0,2023-07-24 12:46:53,Leather Wallet,Accessories,1,29.99,29.99
INV102529,10014.0,2023-07-24 14:43:23,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102530,10504.0,2023-07-24 16:39:54,Denim Jacket,Apparel,1,74.99,74.99
INV102531,10231.0,2023-07-24 18:36:24,Leather Wallet,Accessories,1,29.99,29.99
INV102532,10084.0,2023-07-24 20:32:54,Wireless Earbuds,Electronics,1,59.99,59.99
INV102533,10130.0,2023-07-24 22:29:25,Stainless Steel Bottle,Fitness,5,19.99,99.94999999999999
INV102534,10743.0,2023-07-25 00:25:55,Leather Wallet,Accessories,1,29.99,29.99
INV102535,10838.0,2023-07-25 02:22:25,Smart Watch,Electronics,1,129.99,129.99
INV102536,10145.0,2023-07-25 04:18:56,Wireless Earbuds,Electronics,1,59.99,59.99
INV102537,10891.0,2023-07-25 06:15:26,Running Shoes,Footwear,1,89.99,89.99
INV102538,10857.0,2023-07-25 08:11:56,Stainless Steel Bottle,Fitness,10,19.99,199.89999999999998
INV102539,10028.0,2023-07-25 10:08:27,Leather Wallet,Accessories,1,29.99,29.99
INV102540,10066.0,2023-07-25 12:04:57,Wireless Earbuds,Electronics,1,59.99,59.99
INV102541,10163.0,2023-07-25 14:01:28,Running Shoes,Footwear,2,89.99,179.98
INV102542,10229.0,2023-07-25 15:57:58,Backpack,Accessories,1,49.99,49.99
INV102543,10261.0,2023-07-25 17:54:28,Wireless Earbuds,Electronics,1,59.99,59.99
INV102544,10449.0,2023-07-25 19:50:59,Smart Watch,Electronics,1,129.99,129.99
INV102545,10424.0,2023-07-25 21:47:29,Backpack,Accessories,1,49.99,49.99
INV102546,10460.0,2023-07-25 23:43:59,Smart Watch,Electronics,1,129.99,129.99
INV102547,10676.0,2023-07-26 01:40:30,Leather Wallet,Accessories,1,29.99,29.99
INV102548,10301.0,2023-07-26 03:37:00,Bluetooth Speaker,Electronics,3,45.0,135.0
INV102549,10919.0,2023-07-26 05:33:30,Leather Wallet,Accessories,1,29.99,29.99
INV102550,10303.0,2023-07-26 07:30:01,Backpack,Accessories,3,49.99,149.97
INV102551,10287.0,2023-07-26 09:26:31,Yoga Mat,Fitness,3,24.99,74.97
INV102552,10395.0,2023-07-26 11:23:01,Leather Wallet,Accessories,2,29.99,59.98
INV102553,10010.0,2023-07-26 13:19:32,Backpack,Accessories,1,49.99,49.99
INV102554,10707.0,2023-07-26 15:16:02,Wireless Earbuds,Electronics,1,59.99,59.99
INV102555,10630.0,2023-07-26 17:12:32,Sunglasses,Accessories,2,35.0,70.0
INV102556,10270.0,2023-07-26 19:09:03,Leather Wallet,Accessories,2,29.99,59.98
INV102557,10592.0,2023-07-26 21:05:33,Wireless Earbuds,Electronics,2,59.99,119.98
INV102558,10605.0,2023-07-26 23:02:04,Smart Watch,Electronics,1,129.99,129.99
INV102559,10778.0,2023-07-27 00:58:34,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV102560,10844.0,2023-07-27 02:55:04,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102561,10862.0,2023-07-27 04:51:35,Smart Watch,Electronics,1,129.99,129.99
INV102562,10361.0,2023-07-27 06:48:05,Smart Watch,Electronics,1,129.99,129.99
INV102563,10257.0,2023-07-27 08:44:35,Backpack,Accessories,1,49.99,49.99
INV102564,10133.0,2023-07-27 10:41:06,Yoga Mat,Fitness,1,24.99,24.99
INV102565,10276.0,2023-07-27 12:37:36,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV102566,10776.0,2023-07-27 14:34:06,Sunglasses,Accessories,3,35.0,105.0
INV102567,10683.0,2023-07-27 16:30:37,Yoga Mat,Fitness,4,24.99,99.96
INV102568,10513.0,2023-07-27 18:27:07,Backpack,Accessories,1,49.99,49.99
INV102569,10313.0,2023-07-27 20:23:37,Bluetooth Speaker,Electronics,2,45.0,90.0
INV102570,10576.0,2023-07-27 22:20:08,Sunglasses,Accessories,1,35.0,35.0
INV102571,10886.0,2023-07-28 00:16:38,Sunglasses,Accessories,1,35.0,35.0
INV102572,10284.0,2023-07-28 02:13:08,Backpack,Accessories,1,49.99,49.99
INV102573,10121.0,2023-07-28 04:09:39,Running Shoes,Footwear,1,89.99,89.99
INV102574,10107.0,2023-07-28 06:06:09,Smart Watch,Electronics,1,129.99,129.99
INV102575,10933.0,2023-07-28 08:02:40,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102576,10687.0,2023-07-28 09:59:10,Running Shoes,Footwear,2,89.99,179.98
INV102577,10204.0,2023-07-28 11:55:40,Backpack,Accessories,4,49.99,199.96
INV102578,10165.0,2023-07-28 13:52:11,Running Shoes,Footwear,1,89.99,89.99
INV102579,10305.0,2023-07-28 15:48:41,Stainless Steel Bottle,Fitness,8,19.99,159.92
INV102580,10497.0,2023-07-28 17:45:11,Backpack,Accessories,3,49.99,149.97
INV102581,10632.0,2023-07-28 19:41:42,Backpack,Accessories,2,49.99,99.98
INV102582,10556.0,2023-07-28 21:38:12,Sunglasses,Accessories,2,35.0,70.0
INV102583,10824.0,2023-07-28 23:34:42,Running Shoes,Footwear,1,89.99,89.99
INV102584,10156.0,2023-07-29 01:31:13,Wireless Earbuds,Electronics,3,59.99,179.97
INV102585,10367.0,2023-07-29 03:27:43,Leather Wallet,Accessories,2,29.99,59.98
INV102586,10719.0,2023-07-29 05:24:13,Backpack,Accessories,8,49.99,399.92
INV102587,10902.0,2023-07-29 07:20:44,Running Shoes,Footwear,2,89.99,179.98
INV102588,10620.0,2023-07-29 09:17:14,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV102589,10251.0,2023-07-29 11:13:44,Bluetooth Speaker,Electronics,3,45.0,135.0
INV102590,10916.0,2023-07-29 13:10:15,Denim Jacket,Apparel,1,74.99,74.99
INV102591,10882.0,2023-07-29 15:06:45,Running Shoes,Footwear,1,89.99,89.99
INV102592,10334.0,2023-07-29 17:03:16,Smart Watch,Electronics,1,129.99,129.99
INV102593,10642.0,2023-07-29 18:59:46,Smart Watch,Electronics,1,129.99,129.99
INV102594,10511.0,2023-07-29 20:56:16,Running Shoes,Footwear,1,89.99,89.99
INV102595,10293.0,2023-07-29 22:52:47,Sunglasses,Accessories,4,35.0,140.0
INV102596,10020.0,2023-07-30 00:49:17,Sunglasses,Accessories,2,35.0,70.0
INV102597,10282.0,2023-07-30 02:45:47,Backpack,Accessories,5,49.99,249.95000000000002
INV102598,10797.0,2023-07-30 04:42:18,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV102599,10001.0,2023-07-30 06:38:48,Leather Wallet,Accessories,2,29.99,59.98
INV102600,10119.0,2023-07-30 08:35:18,Backpack,Accessories,5,49.99,249.95000000000002
INV102601,10035.0,2023-07-30 10:31:49,Denim Jacket,Apparel,2,74.99,149.98
INV102602,10198.0,2023-07-30 12:28:19,Leather Wallet,Accessories,4,29.99,119.96
INV102603,10485.0,2023-07-30 14:24:49,Denim Jacket,Apparel,1,74.99,74.99
INV102604,10757.0,2023-07-30 16:21:20,Sunglasses,Accessories,1,35.0,35.0
INV102605,10059.0,2023-07-30 18:17:50,Running Shoes,Footwear,1,89.99,89.99
INV102606,10837.0,2023-07-30 20:14:20,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV102607,10161.0,2023-07-30 22:10:51,Denim Jacket,Apparel,2,74.99,149.98
INV102608,10691.0,2023-07-31 00:07:21,Sunglasses,Accessories,1,35.0,35.0
INV102609,10206.0,2023-07-31 02:03:52,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102610,10012.0,2023-07-31 04:00:22,Backpack,Accessories,4,49.99,199.96
INV102611,10490.0,2023-07-31 05:56:52,Running Shoes,Footwear,2,89.99,179.98
INV102612,10276.0,2023-07-31 07:53:23,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102613,10693.0,2023-07-31 09:49:53,Smart Watch,Electronics,2,129.99,259.98
INV102614,10242.0,2023-07-31 11:46:23,Yoga Mat,Fitness,3,24.99,74.97
INV102615,10216.0,2023-07-31 13:42:54,Stainless Steel Bottle,Fitness,5,19.99,99.94999999999999
INV102616,10251.0,2023-07-31 15:39:24,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102617,10811.0,2023-07-31 17:35:54,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102618,10126.0,2023-07-31 19:32:25,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102619,10217.0,2023-07-31 21:28:55,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102620,10306.0,2023-07-31 23:25:25,Denim Jacket,Apparel,4,74.99,299.96
INV102621,10797.0,2023-08-01 01:21:56,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102622,10185.0,2023-08-01 03:18:26,Sunglasses,Accessories,5,35.0,175.0
INV102623,10039.0,2023-08-01 05:14:56,Leather Wallet,Accessories,1,29.99,29.99
INV102624,10223.0,2023-08-01 07:11:27,Denim Jacket,Apparel,5,74.99,374.95
INV102625,10184.0,2023-08-01 09:07:57,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102626,10495.0,2023-08-01 11:04:28,Backpack,Accessories,4,49.99,199.96
INV102627,10427.0,2023-08-01 13:00:58,Smart Watch,Electronics,4,129.99,519.96
INV102628,10178.0,2023-08-01 14:57:28,Running Shoes,Footwear,5,89.99,449.95
INV102629,10919.0,2023-08-01 16:53:59,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102630,10428.0,2023-08-01 18:50:29,Wireless Earbuds,Electronics,1,59.99,59.99
INV102631,10294.0,2023-08-01 20:46:59,Smart Watch,Electronics,2,129.99,259.98
INV102632,10852.0,2023-08-01 22:43:30,Backpack,Accessories,1,49.99,49.99
INV102633,10151.0,2023-08-02 00:40:00,Sunglasses,Accessories,1,35.0,35.0
INV102634,10384.0,2023-08-02 02:36:30,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102635,10638.0,2023-08-02 04:33:01,Sunglasses,Accessories,2,35.0,70.0
INV102636,10813.0,2023-08-02 06:29:31,Bluetooth Speaker,Electronics,2,45.0,90.0
INV102637,10308.0,2023-08-02 08:26:01,Yoga Mat,Fitness,1,24.99,24.99
INV102638,10336.0,2023-08-02 10:22:32,Leather Wallet,Accessories,1,29.99,29.99
INV102639,10946.0,2023-08-02 12:19:02,Sunglasses,Accessories,1,35.0,35.0
INV102640,10746.0,2023-08-02 14:15:33,Leather Wallet,Accessories,2,29.99,59.98
INV102641,10892.0,2023-08-02 16:12:03,Smart Watch,Electronics,1,129.99,129.99
INV102642,10375.0,2023-08-02 18:08:33,Yoga Mat,Fitness,1,24.99,24.99
INV102643,10008.0,2023-08-02 20:05:04,Running Shoes,Footwear,4,89.99,359.96
INV102644,10341.0,2023-08-02 22:01:34,Denim Jacket,Apparel,10,74.99,749.9
INV102645,10129.0,2023-08-02 23:58:04,Leather Wallet,Accessories,8,29.99,239.92
INV102646,10776.0,2023-08-03 01:54:35,Yoga Mat,Fitness,4,24.99,99.96
INV102647,10669.0,2023-08-03 03:51:05,Leather Wallet,Accessories,1,29.99,29.99
INV102648,10352.0,2023-08-03 05:47:35,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV102649,10358.0,2023-08-03 07:44:06,Backpack,Accessories,1,49.99,49.99
INV102650,10517.0,2023-08-03 09:40:36,Running Shoes,Footwear,2,89.99,179.98
INV102651,10495.0,2023-08-03 11:37:06,Backpack,Accessories,1,49.99,49.99
INV102652,10086.0,2023-08-03 13:33:37,Bluetooth Speaker,Electronics,2,45.0,90.0
INV102653,10175.0,2023-08-03 15:30:07,Leather Wallet,Accessories,2,29.99,59.98
INV102654,10802.0,2023-08-03 17:26:37,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102655,10193.0,2023-08-03 19:23:08,Wireless Earbuds,Electronics,3,59.99,179.97
INV102656,10311.0,2023-08-03 21:19:38,Leather Wallet,Accessories,1,29.99,29.99
INV102657,10119.0,2023-08-03 23:16:09,Yoga Mat,Fitness,1,24.99,24.99
INV102658,10218.0,2023-08-04 01:12:39,Running Shoes,Footwear,1,89.99,89.99
INV102659,10427.0,2023-08-04 03:09:09,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102660,10414.0,2023-08-04 05:05:40,Leather Wallet,Accessories,1,29.99,29.99
INV102661,10114.0,2023-08-04 07:02:10,Wireless Earbuds,Electronics,4,59.99,239.96
INV102662,10145.0,2023-08-04 08:58:40,Backpack,Accessories,1,49.99,49.99
INV102663,10538.0,2023-08-04 10:55:11,Yoga Mat,Fitness,1,24.99,24.99
INV102664,10648.0,2023-08-04 12:51:41,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102665,10303.0,2023-08-04 14:48:11,Leather Wallet,Accessories,2,29.99,59.98
INV102666,10744.0,2023-08-04 16:44:42,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV102667,10881.0,2023-08-04 18:41:12,Smart Watch,Electronics,2,129.99,259.98
INV102668,10588.0,2023-08-04 20:37:42,Running Shoes,Footwear,2,89.99,179.98
INV102669,10840.0,2023-08-04 22:34:13,Leather Wallet,Accessories,4,29.99,119.96
INV102670,10345.0,2023-08-05 00:30:43,Sunglasses,Accessories,3,35.0,105.0
INV102671,10814.0,2023-08-05 02:27:13,Wireless Earbuds,Electronics,2,59.99,119.98
INV102672,10801.0,2023-08-05 04:23:44,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102673,10001.0,2023-08-05 06:20:14,Sunglasses,Accessories,2,35.0,70.0
INV102674,10147.0,2023-08-05 08:16:45,Smart Watch,Electronics,2,129.99,259.98
INV102675,10287.0,2023-08-05 10:13:15,Running Shoes,Footwear,2,89.99,179.98
INV102676,10654.0,2023-08-05 12:09:45,Backpack,Accessories,3,49.99,149.97
INV102677,10053.0,2023-08-05 14:06:16,Yoga Mat,Fitness,2,24.99,49.98
INV102678,10304.0,2023-08-05 16:02:46,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV102679,10069.0,2023-08-05 17:59:16,Smart Watch,Electronics,1,129.99,129.99
INV102680,10361.0,2023-08-05 19:55:47,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102681,10602.0,2023-08-05 21:52:17,Yoga Mat,Fitness,1,24.99,24.99
INV102682,10220.0,2023-08-05 23:48:47,Backpack,Accessories,4,49.99,199.96
INV102683,10704.0,2023-08-06 01:45:18,Bluetooth Speaker,Electronics,3,45.0,135.0
INV102684,10575.0,2023-08-06 03:41:48,Wireless Earbuds,Electronics,2,59.99,119.98
INV102685,10585.0,2023-08-06 05:38:18,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV102686,10161.0,2023-08-06 07:34:49,Sunglasses,Accessories,2,35.0,70.0
INV102687,10681.0,2023-08-06 09:31:19,Leather Wallet,Accessories,5,29.99,149.95
INV102688,10089.0,2023-08-06 11:27:49,Smart Watch,Electronics,3,129.99,389.97
INV102689,10688.0,2023-08-06 13:24:20,Leather Wallet,Accessories,2,29.99,59.98
INV102690,10781.0,2023-08-06 15:20:50,Yoga Mat,Fitness,2,24.99,49.98
INV102691,10585.0,2023-08-06 17:17:21,Leather Wallet,Accessories,1,29.99,29.99
INV102692,10757.0,2023-08-06 19:13:51,Sunglasses,Accessories,2,35.0,70.0
INV102693,10589.0,2023-08-06 21:10:21,Denim Jacket,Apparel,1,74.99,74.99
INV102694,10159.0,2023-08-06 23:06:52,Yoga Mat,Fitness,1,24.99,24.99
INV102695,10489.0,2023-08-07 01:03:22,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV102696,10324.0,2023-08-07 02:59:52,Bluetooth Speaker,Electronics,2,45.0,90.0
INV102697,10610.0,2023-08-07 04:56:23,Stainless Steel Bottle,Fitness,5,19.99,99.94999999999999
INV102698,10381.0,2023-08-07 06:52:53,Leather Wallet,Accessories,1,29.99,29.99
INV102699,10102.0,2023-08-07 08:49:23,Running Shoes,Footwear,1,89.99,89.99
INV102700,10494.0,2023-08-07 10:45:54,Yoga Mat,Fitness,1,24.99,24.99
INV102701,10644.0,2023-08-07 12:42:24,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102702,10614.0,2023-08-07 14:38:54,Backpack,Accessories,1,49.99,49.99
INV102703,10019.0,2023-08-07 16:35:25,Wireless Earbuds,Electronics,1,59.99,59.99
INV102704,10454.0,2023-08-07 18:31:55,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102705,10482.0,2023-08-07 20:28:25,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102706,10594.0,2023-08-07 22:24:56,Yoga Mat,Fitness,1,24.99,24.99
INV102707,10397.0,2023-08-08 00:21:26,Running Shoes,Footwear,2,89.99,179.98
INV102708,10279.0,2023-08-08 02:17:57,Leather Wallet,Accessories,1,29.99,29.99
INV102709,10851.0,2023-08-08 04:14:27,Leather Wallet,Accessories,2,29.99,59.98
INV102710,10365.0,2023-08-08 06:10:57,Yoga Mat,Fitness,3,24.99,74.97
INV102711,10331.0,2023-08-08 08:07:28,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102712,10641.0,2023-08-08 10:03:58,Bluetooth Speaker,Electronics,4,45.0,180.0
INV102713,10344.0,2023-08-08 12:00:28,Wireless Earbuds,Electronics,2,59.99,119.98
INV102714,10822.0,2023-08-08 13:56:59,Yoga Mat,Fitness,2,24.99,49.98
INV102715,10455.0,2023-08-08 15:53:29,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102716,10601.0,2023-08-08 17:49:59,Bluetooth Speaker,Electronics,3,45.0,135.0
INV102717,10725.0,2023-08-08 19:46:30,Backpack,Accessories,3,49.99,149.97
INV102718,10655.0,2023-08-08 21:43:00,Sunglasses,Accessories,1,35.0,35.0
INV102719,10065.0,2023-08-08 23:39:30,Denim Jacket,Apparel,1,74.99,74.99
INV102720,10076.0,2023-08-09 01:36:01,Wireless Earbuds,Electronics,1,59.99,59.99
INV102721,10711.0,2023-08-09 03:32:31,Smart Watch,Electronics,2,129.99,259.98
INV102722,10143.0,2023-08-09 05:29:01,Running Shoes,Footwear,1,89.99,89.99
INV102723,10917.0,2023-08-09 07:25:32,Denim Jacket,Apparel,2,74.99,149.98
INV102724,10915.0,2023-08-09 09:22:02,Backpack,Accessories,1,49.99,49.99
INV102725,10828.0,2023-08-09 11:18:33,Wireless Earbuds,Electronics,3,59.99,179.97
INV102726,10605.0,2023-08-09 13:15:03,Leather Wallet,Accessories,1,29.99,29.99
INV102727,10473.0,2023-08-09 15:11:33,Denim Jacket,Apparel,1,74.99,74.99
INV102728,10417.0,2023-08-09 17:08:04,Leather Wallet,Accessories,2,29.99,59.98
INV102729,10305.0,2023-08-09 19:04:34,Running Shoes,Footwear,1,89.99,89.99
INV102730,10736.0,2023-08-09 21:01:04,Leather Wallet,Accessories,1,29.99,29.99
INV102731,10497.0,2023-08-09 22:57:35,Running Shoes,Footwear,1,89.99,89.99
INV102732,10291.0,2023-08-10 00:54:05,Wireless Earbuds,Electronics,2,59.99,119.98
INV102733,10940.0,2023-08-10 02:50:35,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV102734,10102.0,2023-08-10 04:47:06,Running Shoes,Footwear,3,89.99,269.96999999999997
INV102735,10267.0,2023-08-10 06:43:36,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102736,10867.0,2023-08-10 08:40:06,Smart Watch,Electronics,1,129.99,129.99
INV102737,10622.0,2023-08-10 10:36:37,Smart Watch,Electronics,2,129.99,259.98
INV102738,10842.0,2023-08-10 12:33:07,Yoga Mat,Fitness,2,24.99,49.98
INV102739,10942.0,2023-08-10 14:29:37,Smart Watch,Electronics,1,129.99,129.99
INV102740,10777.0,2023-08-10 16:26:08,Yoga Mat,Fitness,1,24.99,24.99
INV102741,10003.0,2023-08-10 18:22:38,Smart Watch,Electronics,1,129.99,129.99
INV102742,10085.0,2023-08-10 20:19:09,Running Shoes,Footwear,3,89.99,269.96999999999997
INV102743,10794.0,2023-08-10 22:15:39,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102744,10328.0,2023-08-11 00:12:09,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV102745,10816.0,2023-08-11 02:08:40,Leather Wallet,Accessories,1,29.99,29.99
INV102746,10450.0,2023-08-11 04:05:10,Backpack,Accessories,1,49.99,49.99
INV102747,10454.0,2023-08-11 06:01:40,Smart Watch,Electronics,1,129.99,129.99
INV102748,10924.0,2023-08-11 07:58:11,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102749,10629.0,2023-08-11 09:54:41,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102750,10221.0,2023-08-11 11:51:11,Running Shoes,Footwear,1,89.99,89.99
INV102751,10154.0,2023-08-11 13:47:42,Wireless Earbuds,Electronics,1,59.99,59.99
INV102752,10665.0,2023-08-11 15:44:12,Wireless Earbuds,Electronics,1,59.99,59.99
INV102753,10012.0,2023-08-11 17:40:42,Smart Watch,Electronics,1,129.99,129.99
INV102754,10133.0,2023-08-11 19:37:13,Backpack,Accessories,5,49.99,249.95000000000002
INV102755,10304.0,2023-08-11 21:33:43,Smart Watch,Electronics,2,129.99,259.98
INV102756,10293.0,2023-08-11 23:30:14,Smart Watch,Electronics,2,129.99,259.98
INV102757,10300.0,2023-08-12 01:26:44,Yoga Mat,Fitness,1,24.99,24.99
INV102758,10740.0,2023-08-12 03:23:14,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102759,,2023-08-12 05:19:45,Bluetooth Speaker,Electronics,1,45.0,45.0
INV102760,10043.0,2023-08-12 07:16:15,Backpack,Accessories,2,49.99,99.98
INV102761,10944.0,2023-08-12 09:12:45,Yoga Mat,Fitness,1,24.99,24.99
INV102762,10343.0,2023-08-12 11:09:16,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV102763,10326.0,2023-08-12 13:05:46,Yoga Mat,Fitness,3,24.99,74.97
INV102764,10814.0,2023-08-12 15:02:16,Smart Watch,Electronics,1,129.99,129.99
INV102765,10498.0,2023-08-12 16:58:47,Wireless Earbuds,Electronics,1,59.99,59.99
INV102766,10364.0,2023-08-12 18:55:17,Denim Jacket,Apparel,1,74.99,74.99
INV102767,10891.0,2023-08-12 20:51:47,Backpack,Accessories,2,49.99,99.98
INV102768,10427.0,2023-08-12 22:48:18,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV102769,10021.0,2023-08-13 00:44:48,Running Shoes,Footwear,1,89.99,89.99
INV102770,10407.0,2023-08-13 02:41:18,Denim Jacket,Apparel,1,74.99,74.99
INV102771,10619.0,2023-08-13 04:37:49,Denim Jacket,Apparel,2,74.99,149.98
INV102772,10336.0,2023-08-13 06:34:19,Yoga Mat,Fitness,1,24.99,24.99
INV102773,10815.0,2023-08-13 08:30:50,Leather Wallet,Accessories,2,29.99,59.98
INV102774,10117.0,2023-08-13 10:27:20,Denim Jacket,Apparel,2,74.99,149.98
INV102775,10124.0,2023-08-13 12:23:50,Smart Watch,Electronics,1,129.99,129.99
INV102776,10399.0,2023-08-13 14:20:21,Sunglasses,Accessories,1,35.0,35.0
INV102777,10793.0,2023-08-13 16:16:51,Wireless Earbuds,Electronics,2,59.99,119.98
INV102778,10804.0,2023-08-13 18:13:21,Wireless Earbuds,Electronics,1,59.99,59.99
INV102779,10715.0,2023-08-13 20:09:52,Sunglasses,Accessories,1,35.0,35.0
INV102780,10051.0,2023-08-13 22:06:22,Bluetooth Speaker,Electronics,3,45.0,135.0
INV102781,10783.0,2023-08-14 00:02:52,Smart Watch,Electronics,1,129.99,129.99
INV102782,10324.0,2023-08-14 01:59:23,Running Shoes,Footwear,1,89.99,89.99
INV102783,10789.0,2023-08-14 03:55:53,Denim Jacket,Apparel,1,74.99,74.99
INV102784,10141.0,2023-08-14 05:52:23,Bluetooth Speaker,Electronics,2,45.0,90.0
INV102785,10470.0,2023-08-14 07:48:54,Smart Watch,Electronics,1,129.99,129.99
INV102786,10787.0,2023-08-14 09:45:24,Yoga Mat,Fitness,5,24.99,124.94999999999999
INV102787,10802.0,2023-08-14 11:41:54,Wireless Earbuds,Electronics,2,59.99,119.98
